,country,value,rank
2140,Papua New Guinea,,165
2141,Lesotho,0.980455146035088,165
2142,Lesotho,1.0572092303792175,165
2143,Lesotho,1.1083786199419705,165
2144,Mauritania,0.909535701040486,165
2145,Paraguay,,166
2146,Guyana,0.9487349181511472,166
2147,Lesotho,0.9,166
2148,Guyana,0.9326732215924428,166
2149,Lesotho,0.9037010616909584,166
2150,Aruba,0.9,166
2151,Netherlands Antilles,0.9168233897435896,166
2152,Netherlands Antilles,0.9241175897435896,166
2153,Netherlands Antilles,0.9265489897435896,166
2154,Guyana,0.9647966147098516,166
2155,Netherlands Antilles,0.9216861897435896,166
2156,Netherlands Antilles,0.9192547897435897,166
2157,Netherlands Antilles,0.9289803897435897,166
2158,Netherlands Antilles,0.8,167
2159,Netherlands Antilles,0.9314117897435896,167
2160,Netherlands Antilles,0.9338431897435896,167
2161,Guyana,0.836303042240216,167
2162,Guyana,0.9166115250337384,167
2163,Guyana,0.868426435357625,167
2164,Peru,,167
2165,Rwanda,0.8,167
2166,Guyana,0.8202413456815116,167
2167,Guyana,0.8844881319163295,167
2168,Netherlands Antilles,0.9362745897435896,167
2169,Guyana,0.9005498284750338,167
2170,Guyana,0.8523647387989205,167
2171,Cayman Islands,0.8270858842105265,168
2172,Cayman Islands,0.8107583862753039,168
2173,Cayman Islands,0.7291208965991905,168
2174,Cayman Islands,0.7617758924696358,168
2175,Cayman Islands,0.7944308883400812,168
2176,Rwanda,0.8,168
2177,Bermuda,0.6993649119882226,168
2178,Cayman Islands,0.7781033904048585,168
2179,Cayman Islands,0.7127933986639678,168
2180,Cayman Islands,0.7454483945344131,168
2181,Netherlands Antilles,0.7,168
2182,Puerto Rico,,168
2183,U.S. Virgin Islands,0.7034317301619428,168
2184,Bermuda,0.6,169
2185,French Polynesia,0.7611704823157897,169
2186,French Polynesia,0.7740488118765183,169
2187,Bermuda,0.7084696360169307,169
2188,French Polynesia,0.7482921527550609,169
2189,Bermuda,0.7266790840743469,169
2190,Bermuda,0.7357838081030551,169
2191,Bermuda,0.6902601879595144,169
2192,U.S. Virgin Islands,0.698821581781376,169
2193,Belize,0.6,169
2194,Qatar,,169
2195,Bermuda,0.7175743600456388,169
2196,French Polynesia,0.7869271414372471,169
2197,Bermuda,0.6,170
2198,French Polynesia,0.6967788345121458,170
2199,Reunion,,170
2200,Bermuda,0.7448885321317632,170
2201,French Polynesia,0.7225354936336034,170
2202,Bermuda,0.7722027042178876,170
2203,Cayman Islands,0.6964659007287451,170
2204,Bermuda,0.7539932561604714,170
2205,French Polynesia,0.7096571640728746,170
2206,Cayman Islands,0.6801384027935224,170
2207,French Polynesia,0.7354138231943321,170
2208,Belize,0.6,170
2209,Bermuda,0.7630979801891795,170
2210,Cayman Islands,0.6,171
2211,U.S. Virgin Islands,0.6942114334008092,171
2212,U.S. Virgin Islands,0.6803809882591088,171
2213,Maldives,0.6,171
2214,U.S. Virgin Islands,0.6757708398785419,171
2215,U.S. Virgin Islands,0.6849911366396755,171
2216,French Polynesia,0.6839005049514172,171
2217,Belize,0.6918821640553307,171
2218,U.S. Virgin Islands,0.6896012850202424,171
2219,Belize,0.677513683508772,171
2220,French Polynesia,0.6710221753906884,171
2221,Rwanda,,171
2222,Belize,0.7062506446018894,171
2223,Belize,0.6200397613225371,172
2224,Belize,0.576934319682861,172
2225,Cayman Islands,0.6,172
2226,Belize,0.6056712807759784,172
2227,Belize,0.6631452029622132,172
2228,Belize,0.6487767224156545,172
2229,Belize,0.6344082418690958,172
2230,Belize,0.5913028002294197,172
2231,U.S. Virgin Islands,0.6665505431174084,172
2232,Maldives,0.6,172
2233,U.S. Virgin Islands,0.6711606914979751,172
2234,U.S. Virgin Islands,0.6619403947368415,172
2235,Saint Helena,,172
2236,South Sudan,0.5,173
2237,U.S. Pacific Islands,0.5896798663967613,173
2238,Saint Kitts and Nevis,,173
2239,U.S. Pacific Islands,0.6133526963562754,173
2240,U.S. Pacific Islands,0.6015162813765184,173
2241,U.S. Pacific Islands,0.6370255263157896,173
2242,U.S. Pacific Islands,0.566007036437247,173
2243,U.S. Pacific Islands,0.6251891113360325,173
2244,U.S. Virgin Islands,0.6,173
2245,U.S. Pacific Islands,0.5304977914979758,173
2246,U.S. Pacific Islands,0.5423342064777329,173
2247,U.S. Pacific Islands,0.5778434514170042,173
2248,U.S. Pacific Islands,0.55417062145749,173
2249,Rwanda,0.5436883451029015,174
2250,Rwanda,0.627388166717274,174
2251,Rwanda,0.5556454624763834,174
2252,Greenland,0.5,174
2253,Saint Lucia,,174
2254,Rwanda,0.5795596972233469,174
2255,U.S. Virgin Islands,0.5,174
2256,Rwanda,0.519774110355938,174
2257,Rwanda,0.6154310493437922,174
2258,Rwanda,0.5915168145968287,174
2259,Rwanda,0.6034739319703105,174
2260,Rwanda,0.5676025798498652,174
2261,Rwanda,0.5317312277294197,174
2262,Maldives,0.4771911378137654,175
2263,Maldives,0.5202924471659921,175
2264,Maldives,0.5777608596356277,175
2265,Maldives,0.5633937565182188,175
2266,French Polynesia,0.5,175
2267,Maldives,0.534659550283401,175
2268,U.S. Pacific Islands,0.5,175
2269,Maldives,0.5059253440485831,175
2270,Maldives,0.5921279627530366,175
2271,Saint Pierre and Miquelon,,175
2272,Greenland,0.4672755155195681,175
2273,Maldives,0.4915582409311743,175
2274,Maldives,0.5490266534008099,175
2275,Greenland,0.5372660904183536,176
2276,Greenland,0.5285172685560054,176
2277,Greenland,0.5460149122807018,176
2278,Cabo Verde,0.5,176
2279,Greenland,0.4847731592442645,176
2280,Greenland,0.5,176
2281,Greenland,0.5022708029689609,176
2282,Greenland,0.4935219811066127,176
2283,Greenland,0.4760243373819164,176
2284,Saint Vincent/Grenadines,,176
2285,Greenland,0.511019624831309,176
2286,Maldives,0.4628240346963565,176
2287,Greenland,0.5197684466936573,176
2288,Samoa,,177
2289,South Sudan,0.5,177
2290,Cabo Verde,0.4276835303643725,177
2291,Cabo Verde,0.4160423400809717,177
2292,Saint Lucia,0.4057895257125507,177
2293,Cabo Verde,0.4975306720647774,177
2294,French Polynesia,0.5,177
2295,Cabo Verde,0.4858894817813766,177
2296,Cabo Verde,0.4509659109311742,177
2297,Cabo Verde,0.4742482914979758,177
2298,Cabo Verde,0.462607101214575,177
2299,Cabo Verde,0.4393247206477734,177
2300,Cabo Verde,0.5091718623481782,177
2301,Sao Tome and Principe,,178
2302,Saint Lucia,0.481592634408907,178
2303,U.S. Pacific Islands,0.5,178
2304,Saint Lucia,0.4436910800607288,178
2305,Cabo Verde,0.4044011497975709,178
2306,Saint Lucia,0.4342156914736843,178
2307,Saint Lucia,0.4531664686477734,178
2308,Saint Lucia,0.4721172458218624,178
2309,Burundi,0.4,178
2310,Saint Lucia,0.4247403028866398,178
2311,Saint Lucia,0.4626418572348179,178
2312,Saint Lucia,0.4152649142995952,178
2313,Saint Lucia,0.4910680229959515,178
2314,Seychelles,0.4258054574898786,179
2315,Seychelles,0.4,179
2316,Seychelles,0.4664566234817814,179
2317,Seychelles,0.3953170829959515,179
2318,Saudi Arabia,,179
2319,Seychelles,0.4766194149797572,179
2320,Seychelles,0.4359682489878543,179
2321,Seychelles,0.4562938319838057,179
2322,Seychelles,0.4054798744939272,179
2323,Haiti,0.4,179
2324,Seychelles,0.4156426659919029,179
2325,Seychelles,0.4867822064777329,179
2326,Seychelles,0.4461310404858301,179
2327,Eritrea,0.3624227553306344,180
2328,Eritrea,0.4243901213225372,180
2329,Eritrea,0.3727506496626182,180
2330,Eritrea,0.4140622269905534,180
2331,Eritrea,0.434718015654521,180
2332,Saint Lucia,0.4,180
2333,Eritrea,0.4450459099865049,180
2334,Eritrea,0.4037343326585696,180
2335,Eritrea,0.4,180
2336,Eritrea,0.383078543994602,180
2337,Eritrea,0.4553738043184887,180
2338,Eritrea,0.3934064383265858,180
2339,Senegal,,180
2340,Somalia,0.3582200105263159,181
2341,Antigua and Barbuda,0.3784786076052633,181
2342,Antigua and Barbuda,0.4026750390485831,181
2343,Somalia,0.3632847641700406,181
2344,Seychelles,0.4,181
2345,Somalia,0.3480905032388665,181
2346,Serbia,,181
2347,Antigua and Barbuda,0.3865440847530366,181
2348,Antigua and Barbuda,0.37041313045749,181
2349,Antigua and Barbuda,0.3946095619008098,181
2350,Somalia,0.3531552568825912,181
2351,Haiti,0.4,181
2352,Somalia,0.3430257495951418,181
2353,Somalia,0.3835437787449394,182
2354,Antigua and Barbuda,0.3462166990141702,182
2355,South Sudan,0.3925160593792173,182
2356,Saint Lucia,0.4,182
2357,Antigua and Barbuda,0.3300857447186236,182
2358,Seychelles,,182
2359,Somalia,0.37341427145749,182
2360,Cabo Verde,0.4,182
2361,Somalia,0.3784790251012146,182
2362,Somalia,0.3683495178137653,182
2363,Antigua and Barbuda,0.3381512218663969,182
2364,Antigua and Barbuda,0.3542821761619434,182
2365,Antigua and Barbuda,0.3623476533097167,182
2366,Haiti,0.3152726914979756,183
2367,Somalia,0.3886085323886641,183
2368,South Sudan,0.361394350877193,183
2369,Eritrea,0.3,183
2370,South Sudan,0.3510204480431849,183
2371,South Sudan,0.3198987395411606,183
2372,Burundi,0.3,183
2373,South Sudan,0.3717682537112011,183
2374,South Sudan,0.3406465452091768,183
2375,Sierra Leone,,183
2376,Haiti,0.3159279327935221,183
2377,South Sudan,0.3302726423751687,183
2378,South Sudan,0.3821421565452093,183
2379,Burundi,0.3487665131983806,184
2380,South Sudan,0.2991509338731444,184
2381,Burundi,0.3297228101862349,184
2382,Haiti,0.3139622089068825,184
2383,Haiti,0.314617450202429,184
2384,Faroe Islands,0.3,184
2385,South Sudan,0.3095248367071526,184
2386,Burundi,0.3170270081781377,184
2387,Burundi,0.3360707111902835,184
2388,Burundi,0.3233749091821863,184
2389,Solomon Islands,,184
2390,Burundi,0.342418612194332,184
2391,Liberia,0.3,184
2392,Burundi,0.3106791071740891,185
2393,"Gambia, The",0.3,185
2394,Burundi,0.297983305165992,185
2395,"Gambia, The",0.3171462906882591,185
2396,Somalia,,185
2397,"Gambia, The",0.3243446036437247,185
2398,Faroe Islands,0.3,185
2399,"Gambia, The",0.3459395425101215,185
2400,"Gambia, The",0.3387412295546559,185
2401,Burundi,0.2916354041619434,185
2402,Burundi,0.3043312061700405,185
2403,Haiti,0.3133069676113359,185
2404,"Gambia, The",0.3315429165991904,185
2405,Faroe Islands,0.3208942430870445,186
2406,Faroe Islands,0.2932435254453441,186
2407,South Sudan,,186
2408,Faroe Islands,0.3169441405668016,186
2409,Haiti,0.3126517263157893,186
2410,Faroe Islands,0.3248443456072874,186
2411,Faroe Islands,0.3129940380465587,186
2412,Faroe Islands,0.297193627965587,186
2413,"Gambia, The",0.302749664777328,186
2414,Faroe Islands,0.2892934229251012,186
2415,"Gambia, The",0.3099479777327936,186
2416,"Gambia, The",0.3,186
2417,Liberia,0.3,186
2418,Haiti,0.3100307611336031,187
2419,"Gambia, The",0.2955513518218624,187
2420,Haiti,0.3106860024291497,187
2421,Faroe Islands,0.30114373048583,187
2422,Antigua and Barbuda,0.3,187
2423,Faroe Islands,0.3050938330060728,187
2424,"Gambia, The",0.2883530388663968,187
2425,Antigua and Barbuda,0.3,187
2426,Haiti,0.3113412437246962,187
2427,Haiti,0.3119964850202428,187
2428,Sri Lanka,,187
2429,"Gambia, The",0.2811547259109312,187
2430,Faroe Islands,0.3090439355263158,187
2431,Turks and Caicos Islands,0.2285539635627531,188
2432,Turks and Caicos Islands,0.2480856578947369,188
2433,Somalia,0.3,188
2434,Somalia,0.3,188
2435,Turks and Caicos Islands,0.2611067874493927,188
2436,Turks and Caicos Islands,0.2806384817813765,188
2437,Turks and Caicos Islands,0.2220433987854251,188
2438,Turks and Caicos Islands,0.2545962226720648,188
2439,Turks and Caicos Islands,0.235064528340081,188
2440,Turks and Caicos Islands,0.2741279170040486,188
2441,Sudan,,188
2442,Turks and Caicos Islands,0.2415750931174089,188
2443,Turks and Caicos Islands,0.2676173522267207,188
2444,Grenada,0.2549392082995951,189
2445,Saint Kitts and Nevis,0.2,189
2446,Grenada,0.2216675722672065,189
2447,Grenada,0.2493939356275304,189
2448,Grenada,0.2272128449392712,189
2449,Grenada,0.2383033902834008,189
2450,Grenada,0.2715750263157894,189
2451,Grenada,0.2438486629554656,189
2452,Grenada,0.232758117611336,189
2453,Grenada,0.2604844809716599,189
2454,Suriname,,189
2455,Chad,0.2,189
2456,Grenada,0.2660297536437247,189
2457,Syria,,190
2458,Saint Kitts and Nevis,0.205701767611336,190
2459,Saint Kitts and Nevis,0.2459868072874494,190
2460,Saint Kitts and Nevis,0.2208086574898786,190
2461,Saint Kitts and Nevis,0.2157730275303644,190
2462,Saint Kitts and Nevis,0.2,190
2463,Saint Kitts and Nevis,0.2258442874493927,190
2464,Saint Kitts and Nevis,0.2409511773279352,190
2465,Saint Kitts and Nevis,0.2510224372469636,190
2466,Saint Kitts and Nevis,0.2359155473684211,190
2467,Saint Kitts and Nevis,0.2308799174089069,190
2468,Saint Kitts and Nevis,0.2107373975708502,190
2469,Sierra Leone,0.2,190
2470,Chad,0.207295820242915,191
2471,Chad,0.2436195870445344,191
2472,Chad,0.2299981744939271,191
2473,Tanzania,,191
2474,Grenada,0.2,191
2475,Chad,0.2254577036437247,191
2476,Chad,0.2118362910931174,191
2477,Chad,0.2,191
2478,Chad,0.2163767619433198,191
2479,Chad,0.2209172327935223,191
2480,Chad,0.239079116194332,191
2481,Chad,0.2027553493927125,191
2482,Chad,0.2345386453441295,191
2483,Gibraltar,0.202933576585695,192
2484,Gibraltar,0.2070150877192982,192
2485,Thailand,,192
2486,Gibraltar,0.2274226433873145,192
2487,Gibraltar,0.1988520654520918,192
2488,Gibraltar,0.2233411322537112,192
2489,Gibraltar,0.2151781099865047,192
2490,Gibraltar,0.1947705543184885,192
2491,Gibraltar,0.2315041545209177,192
2492,Grenada,0.2,192
2493,Gibraltar,0.2110965988529015,192
2494,Gibraltar,0.219259621120108,192
2495,Gibraltar,0.2,192
2496,American Samoa,0.2128708502024291,193
2497,American Samoa,0.2,193
2498,American Samoa,0.1861952874493926,193
2499,American Samoa,0.2010150445344129,193
2500,American Samoa,0.2039789959514169,193
2501,Turks and Caicos Islands,0.2,193
2502,American Samoa,0.1891592388663967,193
2503,American Samoa,0.209906898785425,193
2504,American Samoa,0.1980510931174088,193
2505,American Samoa,0.206942947368421,193
2506,American Samoa,0.1921231902834007,193
2507,The Bahamas,,193
2508,American Samoa,0.1950871417004048,193
2509,Central African Republic,0.1754999611336032,194
2510,Central African Republic,0.1700235412955465,194
2511,Central African Republic,0.1672853313765182,194
2512,British Virgin Islands,0.1898128964873723,194
2513,Central African Republic,0.1782381710526316,194
2514,British Virgin Islands,0.1814496868141508,194
2515,British Virgin Islands,0.1981761061605938,194
2516,British Virgin Islands,0.1856312916507615,194
2517,Timor-Leste,,194
2518,American Samoa,0.2,194
2519,British Virgin Islands,0.193994501323983,194
2520,Central African Republic,0.1727617512145749,194
2521,Gibraltar,0.2,194
2522,Central African Republic,0.1809763809716599,195
2523,British Virgin Islands,0.160541662631097,195
2524,Central African Republic,0.1891910107287449,195
2525,Turks and Caicos Islands,0.2,195
2526,British Virgin Islands,0.1689048723043185,195
2527,British Virgin Islands,0.1730864771409292,195
2528,Sierra Leone,0.2,195
2529,British Virgin Islands,0.1647232674677077,195
2530,Togo,,195
2531,Central African Republic,0.1919292206477733,195
2532,Central African Republic,0.1837145908906882,195
2533,British Virgin Islands,0.17726808197754,195
2534,Central African Republic,0.1864528008097166,195
2535,Saint Vincent/Grenadines,0.1514003896772469,196
2536,Saint Vincent/Grenadines,0.1547430015358704,196
2537,Saint Vincent/Grenadines,0.1681134489703644,196
2538,Saint Vincent/Grenadines,0.1814838964048583,196
2539,Saint Vincent/Grenadines,0.1714560608289878,196
2540,Saint Vincent/Grenadines,0.1,196
2541,Saint Vincent/Grenadines,0.1647708371117409,196
2542,Saint Vincent/Grenadines,0.1,196
2543,Saint Vincent/Grenadines,0.1580856133944939,196
2544,Saint Vincent/Grenadines,0.1747986726876113,196
2545,Tonga,,196
2546,Saint Vincent/Grenadines,0.1781412845462348,196
2547,Saint Vincent/Grenadines,0.1614282252531174,196
2548,Samoa,0.1567140364372469,197
2549,Trinidad and Tobago,,197
2550,Samoa,0.1540782010688259,197
2551,Samoa,0.1408990242267206,197
2552,Samoa,0.1461706949635627,197
2553,Samoa,0.1382631888582996,197
2554,Samoa,0.1,197
2555,Samoa,0.1435348595951417,197
2556,Samoa,0.1356273534898785,197
2557,Samoa,0.1514423657004048,197
2558,Samoa,0.1329915181214574,197
2559,Samoa,0.1,197
2560,Samoa,0.1488065303319838,197
2561,Sierra Leone,0.125936916271255,198
2562,Sierra Leone,0.1285936864291498,198
2563,Dominica,0.1253757498785425,198
2564,Sierra Leone,0.1268225063238866,198
2565,Sierra Leone,0.1303648665344129,198
2566,Sierra Leone,0.1250513262186235,198
2567,Sierra Leone,0.1312504565870445,198
2568,Tunisia,,198
2569,Central African Republic,0.1,198
2570,Sierra Leone,0.1277080963765182,198
2571,Sierra Leone,0.1241657361659919,198
2572,Central African Republic,0.1,198
2573,Sierra Leone,0.1294792764817814,198
2574,Dominica,0.1182419661214575,199
2575,British Virgin Islands,0.1,199
2576,Turkmenistan,,199
2577,Sierra Leone,0.1232801461133603,199
2578,Dominica,0.1206198940404858,199
2579,Dominica,0.1111081823643724,199
2580,Dominica,0.1039743986072874,199
2581,Dominica,0.1063523265263158,199
2582,Vanuatu,0.0,199
2583,Dominica,0.1087302544453441,199
2584,Dominica,0.1134861102834008,199
2585,Dominica,0.1229978219595142,199
2586,Dominica,0.1158640382024291,199
2587,Solomon Islands,0.1128086628906883,200
2588,Solomon Islands,0.1083977719149798,200
2589,Solomon Islands,0.101781435451417,200
2590,Sao Tome and Principe,0.0,200
2591,Turks and Caicos Islands,,200
2592,Solomon Islands,0.1172195538663968,200
2593,Solomon Islands,0.0973705444757085,200
2594,Solomon Islands,0.110603217402834,200
2595,Wake Island,0.0,200
2596,Solomon Islands,0.1061923264271255,200
2597,Solomon Islands,0.1150141083785425,200
2598,Solomon Islands,0.0995759899635627,200
2599,Solomon Islands,0.1039868809392713,200
2600,Sao Tome and Principe,0.0855612550607287,201
2601,Sao Tome and Principe,0.0729471417004048,201
2602,U.S. Pacific Islands,,201
2603,Sao Tome and Principe,0.0801552064777328,201
2604,Sao Tome and Principe,0.0747491578947368,201
2605,Liberia,0.0877609372469632,201
2606,Sao Tome and Principe,0.0783531902834008,201
2607,Liberia,0.0742836558704449,201
2608,Timor-Leste,0.0,201
2609,Sao Tome and Principe,0.0765511740890688,201
2610,Sao Tome and Principe,0.0837592388663967,201
2611,Nauru,0.0,201
2612,Sao Tome and Principe,0.0819572226720647,201
2613,Kiribati,0.0,202
2614,Montserrat,0.0,202
2615,Sao Tome and Principe,0.0693431093117409,202
2616,Comoros,0.0727627607287449,202
2617,U.S. Virgin Islands,,202
2618,Comoros,0.0679046591093117,202
2619,Comoros,0.0695240263157895,202
2620,Comoros,0.0711433935222672,202
2621,Comoros,0.066285291902834,202
2622,Sao Tome and Principe,0.0711451255060728,202
2623,Comoros,0.0776208623481781,202
2624,Comoros,0.0760014951417004,202
2625,Comoros,0.0743821279352227,202
2626,Kiribati,0.0,203
2627,Vanuatu,0.0695066861726431,203
2628,Vanuatu,0.0658133478311162,203
2629,Uganda,,203
2630,Vanuatu,0.0719689117336611,203
2631,Tonga,0.0,203
2632,Vanuatu,0.0645822350506073,203
2633,Vanuatu,0.0670444606116252,203
2634,Vanuatu,0.0682755733921342,203
2635,Vanuatu,0.0707377989531521,203
2636,Comoros,0.0630465574898785,203
2637,Comoros,0.0646659246963563,203
2638,Vanuatu,0.07320002451417,203
2639,Vanuatu,0.0633511222700983,204
2640,Liberia,0.0608063744939267,204
2641,United Arab Emirates,,204
2642,Tonga,0.0608745242914979,204
2643,Tonga,0.0596871740890688,204
2644,Saint Pierre and Miquelon,0.0,204
2645,Tonga,0.0656239251012145,204
2646,Tonga,0.0632492246963562,204
2647,Tonga,0.0644365748987854,204
2648,Vanuatu,0.0621200094895893,204
2649,Tonga,0.0620618744939271,204
2650,British Virgin Islands,0.0,204
2651,Tonga,0.0668112753036437,204
2652,Saint Pierre and Miquelon,0.049894939271255,205
2653,Saint Pierre and Miquelon,0.0479859919028339,205
2654,Uruguay,,205
2655,Nauru,0.0,205
2656,Saint Pierre and Miquelon,0.0503721761133603,205
2657,Saint Pierre and Miquelon,0.0494177024291497,205
2658,Saint Pierre and Miquelon,0.0484632287449392,205
2659,Tonga,0.0584998238866396,205
2660,Tonga,0.0573124736842105,205
2661,Tonga,0.0561251234817813,205
2662,Saint Pierre and Miquelon,0.0489404655870445,205
2663,Timor-Leste,0.0,205
2664,Saint Pierre and Miquelon,0.0508494129554655,205
2665,Cook Islands,0.0380809989777327,206
2666,Tonga,0.0,206
2667,Cook Islands,0.0401943771012145,206
2668,Saint Pierre and Miquelon,0.0465542813765182,206
2669,Cook Islands,0.0387854583522267,206
2670,Solomon Islands,0.0,206
2671,Cook Islands,0.0408988364757085,206
2672,Cook Islands,0.0416032958502024,206
2673,Saint Pierre and Miquelon,0.0470315182186234,206
2674,Uzbekistan,,206
2675,Liberia,0.0473290931174085,206
2676,Saint Pierre and Miquelon,0.0475087550607287,206
2677,Cook Islands,0.0394899177267206,206
2678,Liberia,0.0338518117408902,207
2679,Saint Helena,0.0,207
2680,Vanuatu,,207
2681,Cook Islands,0.0366720802287449,207
2682,Cook Islands,0.035263161479757,207
2683,Kiribati,0.0324403064372469,207
2684,Kiribati,0.0317602533502024,207
2685,Kiribati,0.0310802002631579,207
2686,Cook Islands,0.0373765396032388,207
2687,Vanuatu,0.0,207
2688,Cook Islands,0.035967620854251,207
2689,Kiribati,0.033800412611336,207
2690,Kiribati,0.0331203595242915,207
2691,Kiribati,0.0283599879149797,208
2692,Nauru,0.0255248603238866,208
2693,Venezuela,,208
2694,Kiribati,0.0304001471761133,208
2695,Comoros,0.0,208
2696,Nauru,0.025541991902834,208
2697,Kiribati,0.0276799348279352,208
2698,Nauru,0.0255077287449392,208
2699,Kiribati,0.0297200940890688,208
2700,Saint Helena,0.0,208
2701,Nauru,0.0255762550607287,208
2702,Nauru,0.0255591234817813,208
2703,Kiribati,0.0290400410020243,208
2704,Saint Pierre and Miquelon,0.0,209
2705,Nauru,0.0254905971659918,209
2706,Montserrat,0.0234363765182186,209
2707,Nauru,0.0254220708502024,209
2708,Montserrat,0.0223527570850202,209
2709,Comoros,0.0,209
2710,Montserrat,0.0226236619433198,209
2711,Nauru,0.0254392024291497,209
2712,Nauru,0.0254563340080971,209
2713,Montserrat,0.023165471659919,209
2714,Vietnam,,209
2715,Montserrat,0.0228945668016194,209
2716,Nauru,0.0254734655870445,209
2717,Wake Island,,210
2718,Liberia,0.020374530364372,210
2719,Saint Helena,0.0102958906882591,210
2720,Montserrat,0.021810947368421,210
2721,Wake Island,0.0,210
2722,Saint Helena,0.0099671902834008,210
2723,Montserrat,0.0209982327935222,210
2724,Saint Helena,0.0101315404858299,210
2725,Dominica,0.0,210
2726,Saint Helena,0.0098028400809716,210
2727,Montserrat,0.0212691376518218,210
2728,Montserrat,0.0215400425101214,210
2729,Montserrat,0.0220818522267206,210
2730,Timor-Leste,0.0,211
2731,Saint Helena,0.0094741396761133,211
2732,Timor-Leste,0.0,211
2733,Solomon Islands,0.0,211
2734,Saint Helena,0.0089810890688259,211
2735,Saint Helena,0.0096384898785425,211
2736,Yemen,,211
2737,Montserrat,0.0,211
2738,Saint Helena,0.0093097894736842,211
2739,Timor-Leste,0.0,211
2740,Saint Helena,0.009145439271255,211
2741,Liberia,0.0068972489878538,211
2742,Saint Helena,0.0088167388663967,211
2743,Wake Island,0.0,212
2744,Wake Island,0.0,212
2745,Wake Island,0.0,212
2746,Wake Island,0.0,212
2747,Wake Island,0.0,212
2748,Timor-Leste,0.0,212
2749,Zambia,,212
2750,Sao Tome and Principe,0.0,212
2751,Wake Island,0.0,212
2752,Cook Islands,0.0,212
2753,Wake Island,0.0,212
2754,Wake Island,0.0,212
2755,Wake Island,0.0,212
2756,Timor-Leste,0.0,213
2757,Timor-Leste,0.0,213
2758,Dominica,0.0,213
2759,Liberia,-0.0200573137651826,213
2760,Timor-Leste,0.0,213
2761,Timor-Leste,0.0,213
2762,Timor-Leste,0.0,213
2763,Liberia,-0.0065800323886643,213
2764,Cook Islands,0.0,213
2765,Zimbabwe,,213
2766,Wake Island,0.0,213
2767,Timor-Leste,0.0,213
2768,Liberia,-0.0335345951417008,213
